time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-11-03T12:09:06.106Z,44.327,-115.3029,10,2.7,ml,,60,0.908,0.58,us,us7000fr40,2021-11-03T14:19:43.120Z,"31 km WNW of Stanley, Idaho",earthquake,3.5,2,0.055,44,reviewed,us,us
2021-11-03T12:05:48.150Z,38.7545013,-122.7141647,0.73,0.55,md,8,123,0.01096,0.04,nc,nc73648300,2021-11-03T12:44:13.122Z,"3km SW of Anderson Springs, CA",earthquake,0.44,0.45,0.18,3,automatic,nc,nc
2021-11-03T12:05:20.608Z,63.1124,-149.6533,94.3,1.5,ml,,,,0.31,ak,ak021e3x5v18,2021-11-03T12:08:12.512Z,"47 km SW of Cantwell, Alaska",earthquake,,0.9,,,automatic,ak,ak
2021-11-03T12:01:56.381Z,28.1701,127.6382,186.48,4.5,mb,,90,1.443,0.56,us,us7000fr3z,2021-11-03T13:07:06.657Z,"175 km NNW of Nago, Japan",earthquake,7.1,11,0.181,9,reviewed,us,us
2021-11-03T11:55:34.630Z,38.8199997,-122.784668,1.56,0.7,md,13,61,0.007415,0.03,nc,nc73648295,2021-11-03T12:32:13.062Z,"5km W of Cobb, CA",earthquake,0.28,0.49,0.14,2,automatic,nc,nc
2021-11-03T11:43:21.489Z,36.93916667,-97.67533333,3.38,1.53,ml,78,79,0.171866274,0.35,ok,ok2021vnzd,2021-11-03T13:26:54.627Z,"2 km NW of Renfrow, Oklahoma",earthquake,,0.9,0.19,32,reviewed,ok,ok
2021-11-03T11:41:28.280Z,46.7206666666667,-121.905166666667,5.37,0.92,ml,16,215,0.03425,0.13,uw,uw61785867,2021-11-03T19:09:01.120Z,"10 km ESE of Ashford, Washington",earthquake,0.53,0.62,0.285972142677838,4,reviewed,uw,uw
2021-11-03T11:39:10.733Z,61.5099,-151.5892,79.8,2,ml,,,,0.7,ak,ak021e3wroum,2021-11-03T11:48:30.284Z,"49 km NNW of Beluga, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-11-03T11:36:36.169Z,38.7847,-118.8093,12.8,0.7,ml,10,123.22,0.391,0.1522,nn,nn00827439,2021-11-04T23:19:17.356Z,"15 km NNW of Walker Lake, Nevada",earthquake,,12.4,0,1,reviewed,nn,nn
2021-11-03T11:25:23.140Z,46.8533333333333,-121.758666666667,1.62,0.78,ml,11,102,0.02366,0.06,uw,uw61785862,2021-11-03T18:55:33.860Z,"23 km ENE of Ashford, Washington",earthquake,0.25,0.47,0.200582578165885,7,reviewed,uw,uw
2021-11-03T11:21:16.650Z,19.2189998626709,-155.382827758789,31.6200008392334,1.82000005,md,44,155,,0.109999999,hv,hv72781292,2021-11-03T11:24:32.240Z,"10 km E of Pāhala, Hawaii",earthquake,0.5,0.75999999,0.230000004,5,automatic,hv,hv
2021-11-03T11:15:00.674Z,61.8692,-153.2418,110.8,1.8,ml,,,,1.05,ak,ak021e3wmj74,2021-11-03T11:22:27.269Z,"97 km W of Skwentna, Alaska",earthquake,,0.8,,,automatic,ak,ak
2021-11-03T11:13:01.980Z,19.1979999542236,-155.425994873047,36.3400001525879,1.91999996,md,50,147,,0.109999999,hv,hv72781282,2021-11-03T11:16:07.180Z,"5 km E of Pāhala, Hawaii",earthquake,0.44,0.610000014,1.38999999,21,automatic,hv,hv
2021-11-03T11:10:49.490Z,46.688,-120.996666666667,0.07,0.99,ml,10,130,0.1265,0.12,uw,uw61785857,2021-11-03T18:45:14.400Z,"15 km SSW of Nile, Washington",earthquake,0.58,12.56,0.134817072244671,6,reviewed,uw,uw
2021-11-03T11:09:06.830Z,38.8009987,-122.7703323,1.53,0.46,md,12,78,0.008307,0.03,nc,nc73648280,2021-11-03T11:10:43.977Z,"3km NNW of The Geysers, CA",earthquake,0.29,0.56,0.4,2,automatic,nc,nc
2021-11-03T11:04:40.970Z,38.8284988,-122.8679962,2.2,0.61,md,11,73,0.00874,0.03,nc,nc73648275,2021-11-03T11:06:19.604Z,"11km WNW of The Geysers, CA",earthquake,0.38,0.56,0.26,2,automatic,nc,nc
2021-11-03T11:02:10.340Z,38.8271675,-122.8665009,2.18,0.85,md,19,75,0.00753,0.02,nc,nc73648270,2021-11-03T11:03:49.704Z,"11km WNW of The Geysers, CA",earthquake,0.29,0.46,0.02,3,automatic,nc,nc
2021-11-03T11:01:38.830Z,38.8276672,-122.8665009,2.15,1.71,md,34,74,0.007521,0.03,nc,nc73648260,2021-11-03T13:38:12.439Z,"11km WNW of The Geysers, CA",earthquake,0.21,0.31,0.26,10,automatic,nc,nc
2021-11-03T11:00:16.520Z,38.8273315,-122.8673325,2.11,0.85,md,20,81,0.008173,0.03,nc,nc73648255,2021-11-03T11:44:11.774Z,"11km WNW of The Geysers, CA",earthquake,0.26,0.41,0.25,4,automatic,nc,nc
2021-11-03T10:57:12.470Z,19.2278327941895,-155.415664672852,33.9599990844727,1.99,ml,51,135,,0.129999995,hv,hv72781267,2021-11-03T11:02:44.120Z,"7 km ENE of Pāhala, Hawaii",earthquake,0.49,0.670000017,4.12,6,automatic,hv,hv
2021-11-03T10:53:21.100Z,19.1943333333333,-155.421333333333,31.56,1.52,md,19,170,,0.11,hv,hv72781257,2021-11-05T00:15:41.050Z,"6 km E of Pāhala, Hawaii",earthquake,0.75,0.57,0.0504663344898839,8,reviewed,hv,hv
2021-11-03T10:45:54.286Z,31.66944528,-104.4018545,7.391259766,2.1,ml,18,60,0.08433266223,0.3,tx,tx2021vnxg,2021-11-03T19:27:55.703Z,"56 km S of Whites City, New Mexico",earthquake,1.025292711,1.341036175,0.1,11,reviewed,tx,tx
2021-11-03T10:44:55.570Z,38.8284988,-122.8659973,2.43,0.38,md,10,106,0.01166,0.02,nc,nc73648250,2021-11-03T11:32:11.693Z,"11km WNW of The Geysers, CA",earthquake,0.43,0.65,,1,automatic,nc,nc
2021-11-03T10:38:42.970Z,42.2513333333333,-124.2995,-0.61,1.63,ml,9,174,0.06707,0.41,uw,uw61785852,2021-11-03T18:39:36.970Z,"8 km ESE of Pistol River, Oregon",earthquake,1.12,0.81,0.0631224861026157,4,reviewed,uw,uw
2021-11-03T10:36:39.970Z,38.7994995,-122.7701645,1.43,1.22,md,25,70,0.008244,0.04,nc,nc73648245,2021-11-03T13:12:12.279Z,"3km NNW of The Geysers, CA",earthquake,0.2,0.34,0.1,7,automatic,nc,nc
2021-11-03T10:27:59.810Z,35.9910011,-120.8886642,6.77,1.28,md,16,75,0.03379,0.08,nc,nc73648240,2021-11-03T12:44:14.122Z,"4km SSE of San Ardo, CA",earthquake,0.36,0.72,0.3,7,automatic,nc,nc
2021-11-03T10:26:20.860Z,34.1846667,-116.7323333,1.14,0.91,ml,29,55,0.1617,0.11,ci,ci39847775,2021-11-03T15:56:42.442Z,"13km SE of Big Bear City, CA",earthquake,0.13,0.41,0.108,14,reviewed,ci,ci
2021-11-03T10:23:50.015Z,31.67039242,-104.3975566,7.494091797,1.8,ml,15,59,0.08801038797,0.3,tx,tx2021vnwn,2021-11-03T19:53:41.652Z,"56 km S of Whites City, New Mexico",earthquake,1.458052604,1.701800434,0.2,9,reviewed,tx,tx
2021-11-03T10:14:33.822Z,61.1511,-140.3859,8.1,2,ml,,,,0.85,ak,ak021e3w0ya7,2021-11-03T10:18:20.345Z,"139 km ESE of McCarthy, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-11-03T10:10:47.552Z,39.287,-99.529,5,2.7,mb_lg,,47,0.499,0.61,us,us7000fr3j,2021-11-03T12:24:02.519Z,"4 km NE of Palco, Kansas",earthquake,1.4,2,0.095,29,reviewed,us,us
2021-11-03T10:09:18.090Z,38.8144989,-122.821167,2.68,0.78,md,13,53,0.008413,0.01,nc,nc73648230,2021-11-03T11:55:13.381Z,"7km NW of The Geysers, CA",earthquake,0.33,0.66,0.39,3,automatic,nc,nc
2021-11-03T10:00:23.620Z,19.2266674041748,-155.403503417969,30.5100002288818,1.89999998,md,31,157,,0.129999995,hv,hv72781212,2021-11-03T10:03:32.580Z,"8 km ENE of Pāhala, Hawaii",earthquake,0.54,0.839999974,1.89999998,4,automatic,hv,hv
2021-11-03T09:51:51.675Z,61.6172,-149.8969,56.6,1.6,ml,,,,0.35,ak,ak021e3vnhk0,2021-11-03T10:00:28.204Z,"4 km WSW of Houston, Alaska",earthquake,,1.1,,,automatic,ak,ak
2021-11-03T09:51:17.892Z,58.488,-153.4701,61.9,1.9,ml,,,,0.33,ak,ak021e3vnexy,2021-11-03T10:00:28.335Z,"57 km NW of Aleneva, Alaska",earthquake,,1.1,,,automatic,ak,ak
2021-11-03T09:47:37.170Z,38.8219986,-122.8143311,2.8,0.85,md,8,80,0.003606,0.02,nc,nc73648225,2021-11-03T10:34:11.301Z,"7km NW of The Geysers, CA",earthquake,0.67,1.28,,1,automatic,nc,nc
2021-11-03T09:45:16.150Z,47.4155,-122.052833333333,25.85,1.27,ml,23,65,0.05985,0.16,uw,uw61785847,2021-11-03T18:34:15.580Z,"2 km N of Maple Valley, Washington",earthquake,0.4,0.64,0.0855972449859002,8,reviewed,uw,uw
2021-11-03T09:45:05.100Z,38.8223343,-122.8531647,2.47,0.37,md,8,71,0.02131,0.01,nc,nc73648220,2021-11-03T10:22:12.242Z,"10km WNW of The Geysers, CA",earthquake,0.41,1.4,,1,automatic,nc,nc
2021-11-03T09:43:01.320Z,34.1863333,-116.7331667,1.11,1.03,ml,34,54,0.163,0.12,ci,ci39847767,2021-11-03T15:50:18.352Z,"13km SE of Big Bear City, CA",earthquake,0.12,0.36,0.173,19,reviewed,ci,ci
2021-11-03T09:42:10.877Z,62.2606,-150.054,13.3,1.7,ml,,,,0.51,ak,ak021e3vlgyv,2021-11-03T09:51:56.915Z,"7 km SSE of Talkeetna, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-11-03T09:38:42.050Z,37.4626667,-118.5511667,3.85,1.89,md,27,55,0.16,0.08,nc,nc73648215,2021-11-04T02:37:15.074Z,"7km NE of Round Valley, CA",earthquake,0.32,31.61,0.15,23,reviewed,nc,nc
2021-11-03T09:33:39.850Z,36.53183333,-98.972,6.95,0.1,ml,12,122,0.0449911712,0.03,ok,ok2021vnuw,2021-11-04T13:25:59.398Z,"9 km SW of Waynoka, Oklahoma",earthquake,,0.2,0.37,3,reviewed,ok,ok
2021-11-03T09:27:53.070Z,36.227,-117.8715,0.8,1.6,ml,19,69,0.11,0.2,ci,ci39847759,2021-11-03T12:20:34.363Z,"13km ESE of Olancha, CA",earthquake,0.38,0.61,0.132,17,reviewed,ci,ci
2021-11-03T09:27:40.040Z,36.2258333,-117.8713333,1.32,1.12,ml,12,105,0.1088,0.21,ci,ci39847751,2021-11-03T12:20:47.379Z,"14km ESE of Olancha, CA",earthquake,0.45,0.73,0.123,9,reviewed,ci,ci
2021-11-03T09:25:11.490Z,34.1866667,-116.7336667,0.98,1.06,ml,27,54,0.1632,0.11,ci,ci39847743,2021-11-03T15:41:37.619Z,"13km SE of Big Bear City, CA",earthquake,0.13,0.26,0.133,13,reviewed,ci,ci
2021-11-03T09:24:40.890Z,34.1838333,-116.732,0.12,1.16,ml,27,52,0.1609,0.12,ci,ci39847735,2021-11-03T15:34:13.111Z,"14km SE of Big Bear City, CA",earthquake,0.12,0.24,0.185,17,reviewed,ci,ci
2021-11-03T09:21:37.618Z,38.5326,-119.4025,4.4,1.2,ml,18,113.21,0.04,0.1871,nn,nn00827359,2021-11-04T02:37:12.920Z,"6 km ENE of Walker, California",earthquake,,2.2,0.36,4,reviewed,nn,nn
2021-11-03T09:21:18.170Z,36.232,-117.888,1.77,0.44,ml,10,156,0.1173,0.13,ci,ci37484261,2021-11-03T15:27:08.196Z,"12km ESE of Olancha, CA",earthquake,0.53,0.41,0.065,1,reviewed,ci,ci
2021-11-03T09:20:55.840Z,35.7825,-117.5965,5.35,1.16,ml,22,114,0.03318,0.14,ci,ci39847727,2021-11-03T15:21:44.221Z,"18km W of Searles Valley, CA",earthquake,0.2,0.48,0.278,7,reviewed,ci,ci
2021-11-03T09:17:21.216Z,63.1211,-151.0907,1.3,2.1,ml,,,,0.6,ak,ak021e3vg4ur,2021-11-03T09:22:43.520Z,"56 km SE of Denali National Park, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-11-03T09:13:21.200Z,38.7991676,-122.7563324,2.51,0.53,md,9,93,0.003015,0.01,nc,nc73648210,2021-11-03T11:03:12.496Z,"2km N of The Geysers, CA",earthquake,0.31,0.83,0.38,2,automatic,nc,nc
2021-11-03T09:11:18.664Z,1.8544,126.6616,29.89,4.5,mb,,119,1.285,0.74,us,us7000fr2z,2021-11-03T10:03:54.040Z,"142 km NW of Ternate, Indonesia",earthquake,8.9,5.8,0.116,22,reviewed,us,us
2021-11-03T08:58:25.300Z,36.101,-117.867,4.88,0.58,ml,14,166,0.01925,0.07,ci,ci39847719,2021-11-03T15:14:48.204Z,"10km NE of Coso Junction, CA",earthquake,0.17,0.26,0.182,4,reviewed,ci,ci
2021-11-03T08:54:22.580Z,52.1101666666667,-175.977166666667,4.76,0.56,ml,4,274,,0.09,av,av91043538,2021-11-04T02:43:05.050Z,"52 km ENE of Adak, Alaska",earthquake,0.78,1.6,0.223396287487565,4,reviewed,av,av
2021-11-03T08:52:10.210Z,52.0491666666667,-175.984833333333,13.42,0.37,ml,4,196,,0.16,av,av91406016,2021-11-03T21:08:51.540Z,"48 km ENE of Adak, Alaska",earthquake,0.93,0.97,0.255759494027139,4,reviewed,av,av
2021-11-03T08:47:46.320Z,58.1306666666667,-154.541166666667,10.75,0.32,ml,8,273,,0.09,av,av91043548,2021-11-04T02:50:57.010Z,"62 km N of Karluk, Alaska",earthquake,0.55,1.3,0.217916822446001,8,reviewed,av,av
2021-11-03T08:46:38.380Z,47.7353333,-113.7778333,6.94,-0.48,md,3,264,0.203,0.02,mb,mb80529059,2021-11-03T14:44:12.480Z,"21 km E of Finley Point, Montana",earthquake,0.93,4.05,,1,reviewed,mb,mb
2021-11-03T08:33:50.250Z,38.5488333,-119.5113333,4.01,0.78,md,10,109,0.03764,0.07,nc,nc73648200,2021-11-04T11:09:12.073Z,"5km NW of Walker, CA",earthquake,0.36,0.51,0.231,10,reviewed,nc,nc
2021-11-03T08:32:43.682Z,63.5394,-147.7236,5,1.6,ml,,,,0.48,ak,ak021e3uxyq9,2021-11-03T08:37:18.747Z,"62 km ESE of Denali Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-11-03T08:31:56.900Z,38.5461667,-119.5283333,4.91,1.71,md,16,66,0.03219,0.08,nc,nc73648195,2021-11-04T02:37:05.685Z,"6km NW of Walker, CA",earthquake,0.24,0.34,0.187,19,reviewed,nc,nc
2021-11-03T08:12:23.680Z,38.8236656,-122.810997,1.25,1.44,md,23,51,0.01878,0.03,nc,nc73648190,2021-11-03T09:41:15.457Z,"7km NW of The Geysers, CA",earthquake,0.18,0.35,0.15,6,automatic,nc,nc
2021-11-03T07:59:20.940Z,33.3998333,-116.4038333,14.98,0.44,ml,17,110,0.08725,0.16,ci,ci39847711,2021-11-03T12:21:50.944Z,"16km N of Borrego Springs, CA",earthquake,0.4,0.76,0.114,9,reviewed,ci,ci
2021-11-03T07:49:35.810Z,38.8264999,-122.8546677,2.01,0.36,md,19,80,0.002014,0.02,nc,nc73648180,2021-11-03T08:08:11.690Z,"10km WNW of The Geysers, CA",earthquake,0.24,0.43,0.21,3,automatic,nc,nc
2021-11-03T07:47:57.733Z,63.4389,-146.9615,35.3,1.9,ml,,,,0.84,ak,ak021e3ufry6,2021-11-03T07:59:24.660Z,"78 km WNW of Paxson, Alaska",earthquake,,9.9,,,automatic,ak,ak
2021-11-03T07:47:00.880Z,18.0056,-66.9286,9,3.1,md,24,145,0.1211,0.17,pr,pr2021307000,2021-11-04T07:11:37.040Z,"2 km NW of Fuig, Puerto Rico",earthquake,0.33,0.48,0.21,8,reviewed,pr,pr
2021-11-03T07:36:32.530Z,47.5443333,-113.1061667,5.97,0.72,ml,9,117,0.401,0.14,mb,mb80529054,2021-11-03T14:40:37.060Z,"45 km E of Condon, Montana",earthquake,0.41,9.78,,0,reviewed,mb,mb
2021-11-03T07:28:46.815Z,60.6385,-148.8267,18.7,1.8,ml,,,,0.31,ak,ak021e3uboi1,2021-11-03T07:31:41.407Z,"17 km SSW of Whittier, Alaska",earthquake,,1,,,automatic,ak,ak
2021-11-03T07:28:29.330Z,-60.3961,-24.2685,35,4.9,mb,,181,9,0.42,us,us7000fr2p,2021-11-03T07:55:39.040Z,"South Sandwich Islands region",earthquake,9.7,2,0.085,43,reviewed,us,us
2021-11-03T07:27:20.891Z,57.8923,-156.1365,110.4,1.5,ml,,,,0.57,ak,ak021e3ubesi,2021-11-03T07:33:21.682Z,"81 km ESE of Egegik, Alaska",earthquake,,1.1,,,automatic,ak,ak
2021-11-03T07:27:06.320Z,41.1221667,-122.0523333,8.19,1.86,md,18,58,0.04386,0.09,nc,nc73648175,2021-11-03T16:48:11.893Z,"16km SSE of McCloud, CA",earthquake,0.32,0.62,0.1,17,reviewed,nc,nc
2021-11-03T07:26:26.052Z,-24.1836,-175.8391,10,4.9,mb,,118,5.389,1.2,us,us7000fr2n,2021-11-03T07:52:00.040Z,"south of Tonga",earthquake,5.6,1.9,0.114,28,reviewed,us,us
2021-11-03T07:22:27.070Z,34.185,-116.7335,1.29,1.34,ml,54,31,0.1617,0.12,ci,ci39847703,2021-11-03T16:46:30.030Z,"13km SE of Big Bear City, CA",earthquake,0.1,0.4,0.155,23,reviewed,ci,ci
2021-11-03T07:16:15.974Z,63.3027,-146.4467,40.3,1.9,ml,,,,1.3,ak,ak021e3u91p9,2021-11-03T07:20:49.896Z,"48 km WNW of Paxson, Alaska",earthquake,,2.2,,,automatic,ak,ak
2021-11-03T07:05:51.050Z,34.1858333,-116.734,1.19,0.86,ml,27,54,0.1623,0.09,ci,ci39847695,2021-11-03T16:52:20.422Z,"13km SE of Big Bear City, CA",earthquake,0.11,0.46,0.112,16,reviewed,ci,ci
2021-11-03T07:03:37.959Z,40.081,-119.6695,13.6,0.2,ml,3,177.64,0.101,0.0173,nn,nn00827437,2021-11-04T23:06:54.243Z,"15 km NNW of Sutcliffe, Nevada",earthquake,,6.1,0,1,reviewed,nn,nn
2021-11-03T06:59:59.120Z,36.2275,-117.8881667,7.69,0.68,ml,21,67,0.113,0.13,ci,ci39847687,2021-11-03T16:56:42.866Z,"12km ESE of Olancha, CA",earthquake,0.22,0.55,0.254,7,reviewed,ci,ci
2021-11-03T06:55:48.880Z,36.446,-98.7765,7.97,1.06,ml,23,97,0.01979611533,0.1,ok,ok2021vnpr,2021-11-03T13:52:06.794Z,"17 km SSE of Waynoka, Oklahoma",earthquake,,0.2,0.22,5,reviewed,ok,ok
2021-11-03T06:45:25.516Z,62.5616,-149.738,44.4,2.5,ml,,,,0.6,ak,ak021e3ttue2,2021-11-04T06:08:39.040Z,"22 km ENE of Chase, Alaska",earthquake,,0.9,,,automatic,ak,ak
2021-11-03T06:41:38.280Z,32.9068333,-116.236,6.25,1.85,ml,71,47,0.07403,0.2,ci,ci39847679,2021-11-03T17:04:56.780Z,"28km SSW of Ocotillo Wells, CA",earthquake,0.15,0.6,0.143,55,reviewed,ci,ci
2021-11-03T06:38:30.691Z,60.7806,-150.9169,64.5,1.5,ml,,,,0.25,ak,ak021e3tsct7,2021-11-03T06:48:25.868Z,"Kenai Peninsula, Alaska",earthquake,,1.6,,,automatic,ak,ak
2021-11-03T06:31:42.590Z,36.4505,-98.77183333,7.5,1.09,ml,28,114,0.02339540902,0.11,ok,ok2021vnow,2021-11-04T13:20:12.169Z,"17 km SSE of Waynoka, Oklahoma",earthquake,,0.2,0.16,10,reviewed,ok,ok
2021-11-03T06:25:03.940Z,33.2576667,-116.2803333,7.47,0.57,ml,17,174,0.06846,0.14,ci,ci37484245,2021-11-03T14:12:15.180Z,"9km E of Borrego Springs, CA",earthquake,0.35,0.53,0.114,8,reviewed,ci,ci
2021-11-03T06:25:01.490Z,34.0076667,-116.7675,11.67,0.75,ml,32,45,0.04325,0.16,ci,ci39847671,2021-11-03T14:06:53.570Z,"10km N of Cabazon, CA",earthquake,0.21,0.54,0.091,21,reviewed,ci,ci
2021-11-03T06:16:21.150Z,58.1286666666667,-154.524,12.02,0.01,ml,10,261,,0.14,av,av91043533,2021-11-04T02:36:53.770Z,"62 km N of Karluk, Alaska",earthquake,0.66,2.18,0.294934200652,10,reviewed,av,av
2021-11-03T06:08:06.187Z,62.1708,-151.1246,67.4,1.7,ml,,,,0.36,ak,ak021e3tlvg0,2021-11-03T06:21:02.789Z,"24 km NE of Skwentna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-11-03T06:06:24.340Z,47.6435,-113.4653333,11.62,0.89,ml,12,134,0.385,0.15,mb,mb80529049,2021-11-03T14:34:57.930Z,"22 km NE of Condon, Montana",earthquake,0.46,2.52,0.098,2,reviewed,mb,mb
2021-11-03T06:04:43.580Z,35.9116667,-117.7373333,9.41,0.54,ml,9,101,0.0753,0.05,ci,ci39847663,2021-11-03T12:22:55.968Z,"16km E of Little Lake, CA",earthquake,0.21,0.63,0.045,4,reviewed,ci,ci
2021-11-03T06:01:19.510Z,36.443,-121.0196667,8.94,0.84,md,10,103,0.01828,0.05,nc,nc73648165,2021-11-03T09:31:11.405Z,"15km SE of Pinnacles, CA",earthquake,0.55,0.31,0.251,11,reviewed,nc,nc
2021-11-03T05:58:01.180Z,40.375,-124.2945023,27.33,2.27,md,12,261,0.05354,0.09,nc,nc73648160,2021-11-03T08:17:16.146Z,"6km N of Petrolia, CA",earthquake,3.31,3.1,0.12,6,automatic,nc,nc
2021-11-03T05:57:24.160Z,37.9533348,-122.07267,10.79,1.38,md,14,115,0.07181,0.07,nc,nc73648155,2021-11-03T08:02:14.660Z,"1km WNW of Pleasant Hill, CA",earthquake,0.36,0.76,0.13,10,automatic,nc,nc
2021-11-03T05:45:53.230Z,37.9021667,-118.5488333,6.24,1.4,md,26,67,0.1962,0.11,nc,nc73648150,2021-11-04T02:37:02.187Z,"40km NNE of Toms Place, CA",earthquake,0.3,2.9,0.305,19,reviewed,nc,nc
2021-11-03T05:40:24.490Z,40.329,-121.218,9.46,2.08,md,18,88,0.09838,0.22,nc,nc73648145,2021-11-04T02:37:00.034Z,"3km NNE of Chester, CA",earthquake,0.58,1.4,0.251,19,reviewed,nc,nc
2021-11-03T05:38:23.714Z,38.1645,-117.9919,1.9,0.7,ml,13,113.59,0.035,0.1562,nn,nn00827350,2021-11-04T02:36:57.546Z,"27 km SSE of Mina, Nevada",earthquake,,0.8,0.38,7,reviewed,nn,nn
2021-11-03T05:36:59.011Z,38.1574,-117.9031,9.8,0.8,ml,16,95.97,0.024,0.1176,nn,nn00827348,2021-11-04T02:36:56.444Z,"31 km SE of Mina, Nevada",earthquake,,1.1,0.31,8,reviewed,nn,nn
2021-11-03T05:36:45.315Z,-55.0699,-32.2326,10,4.7,mb,,99,2.593,0.62,us,us7000fr2y,2021-11-04T05:30:28.040Z,"South Georgia Island region",earthquake,10.4,1.8,0.104,28,reviewed,us,us
2021-11-03T05:24:26.660Z,33.6746667,-116.7543333,14.4,1.17,ml,46,56,0.04947,0.2,ci,ci39847655,2021-11-03T12:23:05.800Z,"8km SSW of Idyllwild, CA",earthquake,0.22,0.38,0.192,26,reviewed,ci,ci
2021-11-03T05:20:03.850Z,19.1621666666667,-155.486,34.86,1.55,md,20,165,,0.1,hv,hv72780972,2021-11-04T20:47:33.860Z,"4 km S of Pāhala, Hawaii",earthquake,0.69,0.81,0.0364076839797296,9,reviewed,hv,hv
2021-11-03T05:13:34.580Z,34.1033333,-116.6548333,8.87,1.19,ml,49,42,0.0649,0.2,ci,ci39847647,2021-11-03T12:23:20.098Z,"9km NW of Morongo Valley, CA",earthquake,0.24,0.64,0.131,28,reviewed,ci,ci
2021-11-03T05:10:23.910Z,40.3521652,-124.2396698,25.08,1.65,md,7,185,0.04554,0.02,nc,nc73648140,2021-11-03T07:22:13.452Z,"5km NE of Petrolia, CA",earthquake,2.03,2.73,0.07,4,automatic,nc,nc
2021-11-03T05:02:54.820Z,36.0008316,-120.5625,3.26,1.3,md,17,88,0.02267,0.07,nc,nc73648135,2021-11-03T06:54:12.289Z,"16km NW of Parkfield, CA",earthquake,0.33,0.56,0.1,7,automatic,nc,nc
2021-11-03T04:59:55.700Z,40.3216667,-123.5803299,20.36,1.77,md,6,127,0.2015,0.03,nc,nc73648130,2021-11-03T06:28:13.139Z,"30km NE of Redway, CA",earthquake,1.85,3.1,,1,automatic,nc,nc
2021-11-03T04:59:12.490Z,35.8778333,-117.6966667,4.92,0.49,ml,20,48,0.07938,0.08,ci,ci39847495,2021-11-03T16:50:29.733Z,"20km ESE of Little Lake, CA",earthquake,0.12,0.24,0.132,7,reviewed,ci,ci
2021-11-03T04:57:58.060Z,36.0131667,-117.7993333,1.13,0.51,ml,12,71,0.03012,0.07,ci,ci39847631,2021-11-03T14:54:08.076Z,"13km NE of Little Lake, CA",earthquake,0.14,0.2,0.019,3,reviewed,ci,ci
2021-11-03T04:57:37.830Z,19.1958332061768,-155.424667358398,32.5699996948242,2.1099999,md,31,150,,0.170000002,hv,hv72780947,2021-11-03T05:00:50.170Z,"5 km E of Pāhala, Hawaii",earthquake,0.66,0.930000007,1.25999999,10,automatic,hv,hv
2021-11-03T04:55:52.450Z,19.1730003356934,-155.481994628906,35.4700012207031,2.24000001,md,48,84,,0.129999995,hv,hv72780942,2021-11-03T04:59:01.240Z,"3 km S of Pāhala, Hawaii",earthquake,0.47,0.670000017,1.14999998,20,automatic,hv,hv
2021-11-03T04:55:50.580Z,40.3708344,-124.2828369,27.73,1.72,md,8,247,0.04882,0.11,nc,nc73648125,2021-11-03T06:01:12.991Z,"5km N of Petrolia, CA",earthquake,3.93,4.02,,2,automatic,nc,nc
2021-11-03T04:51:35.540Z,19.4008331298828,-155.503005981445,5.59000015258789,1.89999998,md,42,50,,0.219999999,hv,hv72780932,2021-11-03T04:54:48.290Z,"22 km N of Pāhala, Hawaii",earthquake,0.34,1.00999999,0.769999981,11,automatic,hv,hv
2021-11-03T04:50:09.030Z,61.6804,-150.9555,74,1.8,ml,,,,0.43,ak,ak021e3snvj7,2021-11-03T04:53:23.149Z,"28 km WNW of Susitna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-11-03T04:49:50.726Z,40.0555,-119.6869,10.1,1.4,ml,15,137.97,0.12,0.19,nn,nn00827393,2021-11-04T02:37:33.664Z,"13 km NNW of Sutcliffe, Nevada",earthquake,,1.4,0.21,9,reviewed,nn,nn
2021-11-03T04:48:49.495Z,40.0653,-119.6817,14.3,1.5,ml,13,141.8,0.112,0.1944,nn,nn00827392,2021-11-04T02:37:32.117Z,"14 km NNW of Sutcliffe, Nevada",earthquake,,1.3,0.26,10,reviewed,nn,nn
2021-11-03T04:45:46.450Z,19.204833984375,-155.418670654297,33.1300010681152,1.82000005,md,33,161,,0.140000001,hv,hv72780927,2021-11-03T04:49:07.090Z,"6 km E of Pāhala, Hawaii",earthquake,0.66,0.75999999,0.959999979,7,automatic,hv,hv
2021-11-03T04:45:22.380Z,19.1958332061768,-155.419006347656,31.9699993133545,2.16,ml,32,155,,0.129999995,hv,hv72780922,2021-11-03T04:50:53.150Z,"6 km E of Pāhala, Hawaii",earthquake,0.6,0.949999988,4.28,3,automatic,hv,hv
2021-11-03T04:44:34.760Z,38.4663333,-119.5135,5.77,1.79,md,20,58,0.02995,0.08,nc,nc73648120,2021-11-04T02:36:55.292Z,"6km SSW of Walker, CA",earthquake,0.24,0.36,0.29,21,reviewed,nc,nc
